,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0,0.3559105,0.100047894,0.1665939,0.008598728,1747.335695593243,641876.3596908393,2260.9701712285646,200487.0930392568,3835.0518099663796,2825146.1541160187,0.056365116461880804,0.0015083558175505972,6.495576e-06,0.0,5.9000813e-05,0.0,[86.1328125],-157.08226,5458.507,98.411835,829.13837,10.967442,247.66869,38.129105,252.85963,17.416813,162.26756,24.327509,121.27718,13.016322,72.34642,6.784722,102.05731,3.1366885,65.618835,12.168015,206.00745,-4.0898504,66.603386,-2.6959417,89.84985,-6.5855994,66.80679,1.2792215,59.53703,-0.76663166,56.521587,-7.1087937,69.02294,-4.3985977,72.95617,6.954586,115.009605,-1.1349413,112.32048,0.5477845,132.85182,country
1,0.35103402,0.09417234,0.1999335,0.008204654,1882.3053538927659,670632.5367620109,2288.0707411776293,202898.22247639264,4004.4007859362905,2749891.3325633244,0.0725891302244582,0.0024714740929723646,-8.513447e-06,0.0,8.453825e-06,0.0,[86.1328125],-111.93016,5636.4473,101.256165,757.2931,6.138262,368.6759,34.69097,238.58446,13.073194,210.89392,15.679461,251.30775,12.684616,101.26873,4.314417,135.48413,4.0773516,99.11067,10.785712,123.54121,-6.007261,91.39263,1.6841737,112.885025,-4.7685423,74.27753,2.1598613,54.845734,-2.847283,46.19209,-7.3128943,63.81936,-4.3789945,68.74879,4.747954,75.94126,-1.0970912,75.306114,2.2207057,97.57166,country
2,0.31053126,0.09103239,0.20389982,0.008012063,1951.3372262212429,630933.4985126645,2325.5856673031594,229397.06937936248,4113.241794456269,3007551.9479352552,0.07452373681791796,0.0018393471029348235,-5.870441e-06,0.0,-0.00011535091,0.0,[86.1328125],-105.294266,6502.13,101.65631,1002.09784,5.2093377,416.95694,32.013954,260.96716,13.333184,177.63695,11.483668,202.9033,10.878296,96.30988,6.045838,109.74214,-0.87884265,75.11704,8.3165,150.22751,-7.6543965,80.18367,2.8112462,101.22421,-4.8303843,109.55365,1.1074362,82.8591,-1.4585756,51.584263,-5.4797864,59.02691,-7.1741757,71.9488,1.6426184,87.58569,-7.7169676,100.15442,2.401312,116.98069,country
3,0.3439858,0.09349693,0.1999077,0.007834812,1913.0991060009303,989488.7698505006,2252.681582392493,263695.10654380015,3982.9592489236647,3513532.9173324686,0.08136043017124613,0.00444301075901382,1.0431949e-05,0.0,-3.4653127e-05,0.0,[86.1328125],-109.76151,3502.6765,106.71056,1218.579,5.5847487,498.55884,27.598814,251.0377,11.4527025,208.22412,17.02166,186.20985,13.295685,93.5669,5.299309,99.2557,4.5179224,80.49299,9.870855,225.00053,-6.369641,114.33627,0.7607009,86.20335,-7.0373845,93.28677,-0.036360703,63.747437,-3.611101,55.072,-4.721247,47.684284,-1.2420652,74.63699,6.299474,78.68568,-2.402675,81.41542,2.5748034,90.050255,country
4,0.3463064,0.090798885,0.22623555,0.007191413,2032.6851615303801,562076.0712619915,2289.8172133796047,206383.71237900885,4207.257892620452,2488116.1840349156,0.09151758719523993,0.0024947378852654455,6.480822e-06,0.0,-4.422082e-05,0.0,[86.1328125],-74.38078,4275.0684,101.775665,733.4199,-3.7851558,466.91824,30.23591,249.11276,10.217589,174.72983,10.276555,192.07237,10.22147,118.51226,2.7751725,160.6579,2.6318662,82.01867,11.509354,145.40381,-7.768751,100.00876,5.349901,112.25027,-4.251763,81.80965,1.7050588,100.22547,-2.7071202,60.23232,-5.396161,51.174076,-5.2768884,74.656456,0.97498184,99.415565,-4.4625344,128.06923,3.1313608,99.30253,country
5,0.32936272,0.087990366,0.21556757,0.008185129,2157.431131304654,557867.3717119935,2410.1239998135297,207700.06875123593,4522.58931918779,2633364.521324845,0.09464341863390092,0.0023924032118851353,-2.6717175e-06,0.0,8.794846e-05,0.0,[86.1328125],-77.89245,5554.304,97.35751,782.5684,0.58917207,434.17987,28.30211,307.96277,10.866989,166.70473,8.930152,210.17389,8.670254,106.16539,2.8812547,130.47636,1.8039256,76.57626,9.819567,169.3622,-8.118825,83.247765,5.093764,102.921364,-6.104224,79.34044,1.7059485,92.51891,-1.2823318,50.931503,-6.6600823,38.059853,-7.7523704,61.409927,-0.5759816,105.78638,-8.067576,107.92276,1.4426702,99.64405,country
6,0.30139533,0.093840405,0.18153054,0.007157379,1729.124907311262,481068.0252228395,2231.477200657729,171208.6769168179,3722.24415876548,2350887.563367545,0.061503407386803405,0.0010365068406607333,6.7500255e-06,0.0,0.00014505138,0.0,[86.1328125],-137.89294,3643.5596,104.62362,859.97784,8.633646,227.19217,32.415833,225.11697,15.479657,142.66429,21.221407,135.84436,14.840294,58.792007,8.982011,63.260292,-1.8733846,87.12348,9.638017,183.73087,-7.274687,94.736885,-4.3000503,72.07846,-7.696386,111.08949,2.1022942,76.38744,-0.0009982697,53.79898,-5.96027,67.14189,-0.5943337,129.76514,8.815373,91.56228,3.5030453,76.7731,3.1805317,106.14013,country
7,0.41219535,0.0844539,0.09932755,0.0013360757,2019.3181834766635,415870.38412169536,2331.359692124107,233391.2594427184,4384.081823390335,3239695.771762326,0.09110942639802631,0.0016112932921699113,-6.0803047e-09,0.0,-2.8161737e-06,0.0,[83.35433468],-122.621315,3669.5828,115.07,801.5243,-7.027044,332.72495,11.483034,183.51805,11.637643,142.07927,6.039147,70.86737,-10.233422,77.92224,13.725105,52.637917,-11.848231,64.879486,0.67854345,49.39582,-5.66665,40.464264,-0.058662947,38.502937,-6.7325087,41.132336,-0.32295147,48.514137,-7.206759,34.928936,-2.0814939,29.053417,-7.326367,36.994946,0.26179802,36.87836,-2.7315278,44.51725,0.52369463,41.271008,country
8,0.40839764,0.08343099,0.1050634,0.00097591203,2032.0412353894953,391172.2530036213,2382.6107203067013,175752.97425470434,4280.507449690403,3033163.200421062,0.0930629293246904,0.001776587456462768,-2.3232517e-06,0.0,-8.6278766e-07,0.0,[83.35433468],-109.54237,1987.6838,116.297554,522.15814,-5.6468797,288.84753,3.21519,171.89981,11.786475,149.64824,0.73281384,78.60269,-9.663037,74.699814,11.689699,62.324085,-13.317727,56.726658,0.9827981,62.630672,-5.8853755,58.21216,0.512585,47.51941,-5.527758,42.761818,-2.1940465,42.878277,-7.6566024,34.044933,-0.6336074,27.286589,-7.609503,29.859901,-0.78265136,31.264446,-4.0263224,37.47724,-1.1431363,35.45085,country
9,0.37812674,0.08663505,0.111643076,0.0006809513,2136.859635524637,531712.1091079372,2373.1138577090805,173734.1654907023,4359.240306936919,2880539.012332923,0.1058292920375387,0.003074481313046175,8.665939e-07,0.0,6.6448574e-06,0.0,[86.1328125],-97.378105,1362.949,111.60185,594.45386,-9.5980015,314.52747,3.0770104,157.47893,9.458681,148.22482,1.9156669,88.18379,-6.7788057,84.89933,11.817055,71.012344,-15.688467,60.339542,1.9318272,56.886738,-4.6474257,62.77572,1.7344064,49.056343,-6.0655565,51.45702,-3.0617087,47.82946,-8.017947,45.444218,-0.28212655,46.462345,-6.5404963,52.558556,0.20641561,48.79213,-4.6311407,61.475376,-2.3541505,59.584415,country
10,0.3290403,0.08669526,0.102540016,0.000616445,2153.31485658693,220704.66371795558,2280.4882107764674,122560.2023445002,4384.74015274284,1853755.5761195063,0.1156799505369582,0.00140611621928899,-1.5216797e-06,0.0,-1.3731059e-05,0.0,[83.35433468],-106.81612,1793.9536,106.64389,465.61392,-19.270744,308.88568,11.733342,204.87462,7.596211,82.61675,7.5710063,89.66653,-7.4167986,77.688545,15.770547,84.957016,-16.505669,55.117764,4.4818416,61.631943,-4.1989965,51.843895,3.572309,68.37244,-5.5026646,60.155216,-1.6987133,58.01617,-8.88684,48.243786,-2.0886562,55.532104,-4.7612977,42.921036,-0.21482004,42.62371,-6.079113,77.50207,-2.3697085,57.64626,country
11,0.36740538,0.08480256,0.10287064,0.0007278432,1744.74435368964,174536.67439533945,2023.6917592203945,108998.79918193773,3259.438623953899,1135622.2351511163,0.08974586699400154,0.0009133467142281817,7.2308535e-07,0.0,1.1660838e-06,0.0,[83.35433468],-120.58514,1381.4894,128.89157,386.4137,-19.936094,251.3588,9.458916,160.44824,6.4995313,111.759254,7.5693827,78.65915,-8.68381,80.07393,16.880539,62.730286,-13.902309,56.484585,1.2330828,48.943584,-5.3635845,44.232964,1.2032628,51.707504,-7.1983852,47.111935,-0.8216357,56.482887,-5.750734,56.847633,1.1802807,44.924435,-4.986127,47.11324,-1.3133364,48.047028,-6.140878,44.67574,-2.2612433,53.721386,country
12,0.33293915,0.085082345,0.0994886,0.0007500249,1693.5199866125654,83963.92797122049,1891.820399911861,60822.89871921347,3096.131278117744,411162.09500309144,0.0965719784007353,0.000720046277450877,-7.958333e-07,0.0,-2.5314437e-05,0.0,[172.265625],-129.90535,1306.0312,130.52364,313.8449,-27.765985,187.3704,21.189423,94.96687,6.535284,65.23245,12.970422,48.77235,-7.938094,48.3393,17.907879,51.103886,-16.558947,54.928192,2.0217202,44.568672,-4.418644,41.06217,5.738258,59.68963,-5.6241302,65.93698,-1.8076123,55.172092,-9.583804,44.759663,-3.9479594,53.4252,-3.4553812,43.5482,-0.66265583,32.81071,-5.489725,55.81088,-2.5886335,55.315815,country
13,0.27563637,0.08716283,0.036979724,0.00057651853,1740.1466655518486,278228.4530262948,1750.4787742150897,152251.61041159026,3224.7221672128967,1094870.8790994673,0.09642269736842106,0.0016164742950431996,-2.9079498e-08,0.0,1.059321e-06,0.0,[61.5234375],-293.6095,9861.738,109.65734,947.48474,-38.02588,581.6994,27.700512,271.15128,-3.206272,175.4198,-4.5741954,111.27306,-11.13072,156.67567,-7.781808,95.53551,-17.110682,71.41737,-7.397956,83.26743,-3.6633954,102.74349,0.69151413,119.25045,2.3344073,179.43602,-0.43045166,171.16548,-6.4483933,110.42403,0.19076623,109.0595,2.0024338,146.17763,8.184154,135.04634,2.1329505,123.926254,-6.3821487,109.96888,country
14,0.27986926,0.08732028,0.07701641,0.0020889395,1881.2165371082642,611676.5437999987,1923.0842356160751,214485.0374087045,3645.6529552353427,2259436.814004007,0.09262377854102168,0.002836722453937257,-5.0569463e-07,0.0,2.5048593e-08,0.0,[64.59960938],-189.19214,8515.88,117.2604,1591.9762,-24.999311,462.973,26.583355,264.2481,-7.1259317,239.56548,1.6972098,107.74427,-8.169538,88.01022,-5.3996506,82.54438,-11.357444,93.46368,-3.7999158,107.666916,-9.237772,54.37442,-1.6888005,83.48098,-5.694987,53.742622,-1.5455836,64.7103,-5.886645,63.361877,2.1976392,52.61726,-4.970482,69.26077,-3.1175,53.48577,-5.9106503,54.16858,-3.3969622,71.17076,country
15,0.27207813,0.08888955,0.08087342,0.0031068702,1875.8660763678229,583120.8833525619,1985.7833225876054,242162.81725815815,3612.186490935807,2426419.06122696,0.09148508550212849,0.002783039442980695,-3.981706e-06,0.0,-1.3937393e-05,0.0,[61.5234375],-201.75261,12692.88,109.53747,1219.7527,-19.268347,428.7299,22.48947,235.58185,1.5249782,139.55515,-4.0157647,160.63293,-4.131036,129.3459,-6.362424,125.892525,-8.548883,85.90407,-3.5376694,170.57512,-9.479551,114.04644,0.7512913,80.30992,-1.8475863,130.40953,-0.046803642,83.30511,-4.5387244,85.58976,1.3202286,97.18266,0.23283179,93.2013,3.2514029,82.946976,-4.744266,76.229935,-4.177109,69.06666,country
16,0.29130077,0.08758282,0.14653915,0.0018521053,2166.710631514954,241213.8348572248,2238.88897746053,134612.8764319289,4316.690564229392,1295912.9294806793,0.10633344620743033,0.0008661743630858239,2.569419e-06,0.0,-4.9498507e-05,0.0,[61.5234375],-77.04359,1634.0109,102.24744,647.3421,-20.224413,261.83813,24.37131,155.75793,0.044665452,96.2796,2.8609068,100.34175,0.95804816,101.136475,-0.059058838,76.67136,-2.924399,54.698498,3.504506,54.493507,-8.77483,68.35098,1.1595352,54.32793,-0.87487143,73.19017,0.9159401,83.10123,-3.6250181,77.5533,1.359569,59.679565,-2.4842951,78.040924,-1.0903217,87.29739,-6.149743,51.123318,-0.598484,85.968895,country
17,0.34830433,0.084200524,0.14300391,0.0019995926,2370.0361241988217,257042.64288148851,2379.6480897231063,110490.63276820302,4791.846024362664,1482727.691228903,0.12045316430437307,0.0012852801066876249,4.288393e-06,0.0,5.221424e-05,0.0,[123.046875],-60.615967,1583.5868,92.70713,533.38,-17.660816,195.37187,21.757114,142.22015,0.5975043,75.05844,4.4348626,65.885826,-1.3344492,69.415825,0.7144373,58.086548,-6.0523543,45.98014,4.3595505,48.2178,-5.498321,68.53937,0.7443291,46.09269,-0.574662,61.13183,1.3311265,49.752132,-3.7821298,45.31535,2.9780571,51.680813,-3.6645901,46.536663,0.7385028,61.448074,-5.192769,53.280766,-1.976923,103.704285,country
18,0.2962493,0.08732938,0.105010234,0.0054540564,2104.589330937525,347875.40077618085,2241.4542764910775,191226.19560229723,4247.524315801567,2096344.498139924,0.1012159412490325,0.0014996676543033423,7.993814e-07,0.0,-9.8190885e-06,0.0,[61.5234375],-155.8096,16538.922,101.611404,700.5898,-15.282612,274.0389,17.909359,204.7767,2.2886982,168.897,-3.578789,144.70784,-3.6708724,107.829285,-2.4669113,72.285385,-7.012606,151.51318,0.7520657,113.19606,-8.1523285,73.44794,-0.28688762,96.42154,0.5518109,86.85551,2.876815,89.82385,-2.6165984,102.20738,1.9293872,68.83449,-0.23274916,88.84068,3.4071956,75.33817,-3.8927033,77.68582,-1.4435445,98.04593,country
19,0.29888868,0.08902865,0.06555145,0.0010960068,1928.8294306885841,432057.58620338136,2088.8356985688056,173988.61868994727,3780.9354705338137,1801617.7063153218,0.08966234520123839,0.001935286358012988,-6.4913485e-07,0.0,-2.0407417e-05,0.0,[112.34714674],-192.7489,5118.0664,111.58691,1222.6896,-19.53577,289.96063,23.673801,200.12689,4.486033,173.34706,-3.2470288,104.39912,-4.6818657,139.19055,-4.8128057,100.692505,-7.3527536,85.39495,1.39304,91.178246,-11.459991,82.89936,-2.835774,90.10991,-5.4115205,80.83103,-0.91067797,72.60513,-2.1729226,84.72722,1.7686857,59.396774,-0.29927832,112.91285,3.8615427,104.91921,-5.521731,72.70981,-2.382509,51.155792,country
