0,0.19815528,0.086566396,0.13053441,0.006606896,1862.314684,1093758.712,1963.382263,431996.1868,3550.253532,3695437.269,0.082228528,0.005762417,2.57E-06,0.021171145,8.87E-06,0.001048882,[95.703125],-213.37364,9296.159,99.30739,1312.5836,-10.063693,740.8077,9.771497,460.40982,-9.389892,306.08908,-21.609697,190.39677,-9.2350855,208.99792,-5.7835503,170.0567,-10.837351,107.25157,-1.6308002,195.68706,-13.083961,152.36893,3.547707,247.10066,4.0535197,110.82511,10.887006,155.15355,8.725824,199.92757,6.535668,157.22177,-2.2401388,128.81813,-5.350776,197.46483,-12.049352,265.07974,7.095535,167.61693,rock
1,0.38471705,0.07940842,0.31074086,0.005527017,2366.961046,363323.2249,2380.483216,158240.0607,4735.046368,1555075.115,0.122073336,0.002364741,5.59E-06,0.053875733,-2.18E-05,0.01758587,[95.703125],10.887912,4581.848,92.843376,474.95172,-20.278425,335.18396,32.722317,212.93121,6.985895,122.79931,5.7026706,98.74033,7.0477495,73.8256,2.6801908,56.070568,5.2978163,51.726562,3.6369507,70.61295,-5.2716165,59.291603,8.158886,46.280354,-5.571874,78.78347,5.495855,61.285664,-0.14995284,53.40446,9.135854,52.929356,-2.4387722,50.442707,5.8236103,49.059895,-0.2323863,48.695488,7.8560176,38.46467,rock
2,0.39563084,0.08088147,0.31293955,0.006536516,2704.687145,179868.3196,2611.397674,96489.70445,5520.549951,1133663.689,0.139498401,0.001327924,1.11E-06,0.050697792,0.000112843,0.019948242,[129.19921875],19.74389,1839.411,72.25129,241.94594,-9.722754,258.21942,40.268414,125.404785,11.011837,100.97697,6.1211424,48.039673,6.5331516,71.53559,3.721314,50.423702,5.299652,37.304893,5.847403,57.13457,-3.5025494,37.57097,8.710268,52.96291,-3.892566,38.91215,2.1723793,54.96999,0.038268853,52.45249,9.465457,50.429478,-2.0823338,49.16743,3.0880792,55.456535,-1.4985424,53.41098,5.6997795,45.29538,rock
3,0.41006348,0.08004816,0.32741264,0.008202729,2695.242916,162714.0999,2616.08072,89024.01816,5514.941652,1072198.144,0.13188658,0.001414301,-5.35E-06,0.061911672,-5.74E-05,0.018977132,[129.19921875],23.279716,4725.301,72.63077,162.61044,-10.744893,319.66412,35.39451,144.1308,9.147273,108.08263,3.9317653,97.26879,4.588248,53.695972,4.7724257,50.266884,1.719735,56.197296,6.36173,62.08832,-4.2381363,35.72669,7.2096753,39.630363,-5.848124,57.988728,1.2519202,56.367077,0.14774428,41.76916,8.383714,53.645935,-2.4768195,49.70634,4.1589036,54.180412,0.20770562,43.181694,7.351641,56.8669,rock
4,0.41066122,0.07634246,0.33379734,0.003109994,2757.664218,175589.564,2727.708822,71953.10065,5846.697979,1054144.219,0.127304597,0.001277683,-1.20E-05,0.06660018,-8.13E-05,0.016151076,[129.19921875],33.137268,403.98834,70.7191,162.04294,-2.977291,241.74202,37.353287,62.81775,11.489833,61.406757,8.600151,42.142353,5.6912985,46.681313,4.3472466,38.446808,2.5863678,39.807457,4.1126556,46.04681,-3.7057078,27.825531,6.274336,27.125805,-4.08486,46.20386,0.88924384,29.645176,-1.654565,34.347637,5.8617473,26.915882,-2.0689812,31.217733,2.9386857,35.566517,-0.05204244,36.79714,5.023233,31.810263,rock
5,0.43644443,0.079444245,0.3306545,0.005875074,2736.328585,215717.6057,2638.017593,91441.51133,5593.982841,1267927.896,0.144042213,0.001730481,-4.06E-06,0.054546032,-0.000123724,0.022173434,[95.703125],31.593369,2432.2542,71.87051,230.68077,-11.283973,284.67917,31.08744,115.14007,8.7369995,105.47092,6.323998,77.884674,6.3348055,63.23047,5.012871,43.249714,6.8209004,57.924274,4.628935,37.765408,-3.3387296,47.83757,5.064214,43.99501,-2.977282,47.028378,3.8633833,56.282955,1.269002,74.16433,8.868746,51.532223,-0.7482176,41.512775,2.5411856,51.586834,-3.1133256,52.771797,5.805477,95.94798,rock
6,0.43087703,0.07471177,0.353719,0.002848988,2889.613793,160130.2767,2705.24694,48378.81092,5988.122124,769308.6075,0.148095854,0.001481358,3.41E-06,0.0679924,0.000215189,0.020750348,[129.19921875],52.27473,316.867,66.480194,173.32236,-6.7646923,114.881454,35.520153,105.13631,8.078316,64.09971,6.9098034,45.097088,4.1464334,42.046223,7.3898563,36.4421,2.3927677,36.389843,6.810712,44.179676,-5.992868,34.920975,4.648968,27.848782,-4.4003534,29.99639,1.3775247,33.02712,0.12519304,32.70267,7.523851,37.3407,-2.8430655,38.0474,3.4840515,46.84797,0.55208236,40.080193,6.2087398,43.11438,rock
7,0.5293482,0.07704076,0.10499948,0.004047494,2399.847412,1328112.922,2389.041985,448275.9882,4918.461925,5373060.28,0.095721643,0.00422154,-1.05E-06,0.007792074,-2.37E-05,0.002796084,[117.45383523],-140.11298,11675.67,88.009346,1780.5945,-6.649763,824.7305,26.240156,408.27466,11.968115,275.77332,15.366293,159.04387,1.949707,120.61878,10.088558,83.88242,3.0181608,58.49159,7.566099,55.082226,1.1472954,50.407845,3.8566992,53.077156,1.0280229,36.23263,2.97224,40.83962,2.2591476,34.452557,1.7452929,22.963203,-0.29482266,27.580595,1.3018997,26.13947,-1.3058052,23.621378,3.0531232,18.940401,rock
8,0.56602234,0.06609072,0.17604272,0.008980931,2968.067544,999234.2325,2667.992995,199933.3225,5936.097439,3022036.816,0.149869842,0.008163413,1.61E-05,0.016416002,-5.70E-05,0.009248565,[117.45383523],-57.960804,10003.853,64.78257,1008.37305,-2.2256315,853.6743,27.166626,432.7083,9.411973,272.0237,9.997542,179.25989,0.48340145,174.97942,9.761778,113.15784,2.9772243,85.03124,8.277518,105.15613,-1.5635802,81.668396,7.950752,74.9977,-2.3015518,60.660675,5.939085,56.25432,2.2315915,41.322273,1.9362077,54.224514,2.2754946,39.477432,2.952161,29.27758,-3.0237422,42.273396,1.4394119,22.778366,rock
9,0.5692393,0.06398121,0.23816079,0.010876788,2745.003888,622945.1132,2607.595588,136903.6979,5655.699134,2183250.777,0.129018494,0.004097198,-1.17E-05,0.027521983,-4.44E-07,0.013978196,[89.10290948],-17.640337,10444.211,69.23276,551.83527,-7.513062,546.91315,32.052105,143.49683,12.373427,128.90508,14.130696,159.23926,3.714466,70.8869,11.130899,64.324615,3.960504,53.388546,8.243932,43.776833,-0.1363271,38.907463,4.7163315,30.743196,0.1450432,25.750072,4.197451,29.087383,1.1411171,24.348265,3.5969691,23.04559,1.0374718,25.782925,1.5677187,21.2079,-2.3131425,23.376085,1.636972,16.263975,rock
10,0.561174,0.062952526,0.21784945,0.009695497,3058.663631,627563.008,2703.195328,113089.972,6140.062872,1799693.402,0.159963885,0.00571144,-2.08E-06,0.021537323,-9.79E-05,0.013423715,[89.10290948],-10.445571,5549.7183,61.343906,617.4513,-7.503321,534.59656,30.552021,278.614,10.134074,267.58725,7.701889,167.9737,0.9581607,120.80431,9.684454,100.160065,3.5745218,71.303444,6.799802,62.430244,-2.3255823,64.2136,7.034907,71.19802,-1.6842209,57.76826,6.4130397,49.22366,1.5275614,43.50486,2.2073064,51.693836,2.1054502,37.49255,2.0065012,30.57541,-3.6991851,30.304415,0.95342594,27.17003,rock
11,0.5990396,0.057628326,0.30848193,0.002384733,2975.095514,218476.905,2677.645375,56742.52145,6058.180034,881534.3875,0.151187294,0.002213665,3.86E-06,0.03644063,-7.40E-05,0.024189932,[89.10290948],49.346104,455.49854,62.757305,268.36963,-14.410202,231.4979,30.16768,128.1464,10.252812,99.377525,9.344419,84.1172,1.7137649,68.4753,9.781767,67.295845,4.179611,66.58152,7.4425144,46.210503,0.4676957,52.402084,7.2808247,53.885605,0.6335076,50.932487,5.1573453,39.59915,0.8448219,34.027176,2.3436718,25.270535,-1.2958267,30.426813,0.8719998,23.783049,-2.6160166,23.48685,1.5012167,22.018524,rock
12,0.5637934,0.065113015,0.20886153,0.011259208,2561.444068,1101119.588,2463.666073,402953.2945,5277.351422,4430057.514,0.120256265,0.006574658,-1.12E-05,0.02313876,2.57E-05,0.012134213,[89.10290948],-51.223278,16828.791,81.48462,2213.1545,-15.40655,659.4753,25.59375,257.7583,15.169477,154.89645,9.8045845,142.62712,7.5656004,111.78847,11.61304,67.11043,5.461468,46.84101,8.95148,47.76787,2.1603873,39.598347,4.492635,37.621155,1.5086303,34.44749,4.682259,35.140003,1.6204152,27.86218,3.5624385,27.530882,1.1887457,25.664206,1.8721485,21.501957,-2.1984422,23.205755,1.9233127,21.513798,rock
13,0.54491526,0.06945418,0.25611755,0.008592472,2695.095685,679758.0323,2526.868414,197970.7461,5472.383576,2608117.284,0.129478053,0.003816521,-5.35E-06,0.029527701,-6.89E-05,0.015358668,[89.10290948],-1.2489872,7767.4785,74.91256,867.79236,-13.654971,721.83844,29.458231,237.5105,14.343047,133.9432,13.4317875,94.311386,1.9403819,62.503742,12.047069,73.024155,4.610129,62.954006,8.009347,43.118122,-1.018751,52.586746,3.8028243,48.270676,-0.047424883,43.67315,3.949306,36.310566,0.40142578,29.421179,3.1793787,31.685347,1.6821024,24.264275,2.841136,23.520535,-2.613563,29.520441,2.7289813,25.250055,rock
14,0.5184228,0.07153715,0.19386195,0.004273005,2794.456955,764882.2988,2674.703631,168051.029,5819.173146,2884919.522,0.131213114,0.00461374,2.48E-07,0.01817618,-3.86E-05,0.008240674,[117.45383523],-28.051594,2401.0894,75.04574,908.76526,-8.111204,758.7174,20.219135,268.92508,13.824464,250.83669,11.132154,186.9896,0.04844689,149.61902,5.9759564,90.70052,0.59163123,67.11322,9.643969,90.591286,-2.3524523,87.97528,7.460922,106.95281,-2.8059351,57.2117,3.5356755,59.482754,2.433863,46.604084,0.2353882,36.284317,0.38631943,36.20388,2.1660523,35.931534,-2.7630439,46.441364,1.9523739,42.487274,rock
15,0.42794466,0.086508155,0.11475363,0.001241343,3082.604896,254081.7635,2693.893521,66427.39112,6277.795372,1018307.598,0.163051546,0.003078378,8.65E-07,0.00640507,-3.13E-05,0.003872231,[92.28515625],-83.5175,3398.5051,50.306133,452.15518,-17.698223,220.16759,31.458645,211.37549,18.388412,176.04951,8.601146,120.59563,-0.5837854,103.43977,10.175869,101.54708,1.5948244,73.62085,2.6910062,84.09716,0.5059238,81.477585,5.985145,54.9803,-7.7424946,40.807003,-2.7584963,49.22654,-3.8720393,39.78496,-0.719637,33.37843,-9.589062,36.400475,-0.34556055,39.221535,-2.5005834,74.98271,1.3578328,45.574078,rock
16,0.42940834,0.081907734,0.11967539,0.000693578,3196.49732,419277.3166,2778.251035,74413.5867,6529.777182,1077057.812,0.169584386,0.004054757,7.80E-07,0.006322722,-6.05E-05,0.004210398,[92.28515625],-66.46536,1487.3456,50.39091,359.89786,-15.609577,232.28299,25.535948,208.6782,18.750006,171.16452,10.876929,113.76275,0.74465847,113.93922,9.77203,110.679085,0.4121847,74.006096,1.0169535,80.519966,-0.6883652,65.7179,5.961107,51.489532,-7.4756403,37.77378,-3.5372121,41.77991,-4.0392604,38.380356,0.11515422,39.351418,-9.418393,31.519205,-1.7931987,35.655033,-5.7158375,39.180878,-0.64744216,40.489994,rock
17,0.42493466,0.08218699,0.11997707,0.000723781,3133.038026,340890.1313,2806.849475,70821.42203,6533.210495,1030504.867,0.154992638,0.003319252,3.00E-06,0.00653882,-3.04E-05,0.004126222,[92.28515625],-69.45073,1511.3518,53.48857,338.8511,-11.942293,205.30904,25.77937,196.11226,17.949621,159.5234,10.185909,102.83485,-0.2295504,119.20218,9.986323,109.20503,2.68148,90.08802,3.3687978,81.64222,0.47912017,69.70277,5.536706,47.81522,-8.30353,45.135075,-4.2784376,43.938908,-4.690571,43.939766,-0.56696075,42.699574,-9.901125,36.604507,-1.2126932,37.808926,-6.4722633,36.754116,0.14227286,43.111,rock
18,0.44188407,0.08051866,0.11571153,0.001054632,3133.022914,403171.9559,2785.795571,67839.109,6453.560976,1326295.127,0.162533787,0.004381298,-1.37E-06,0.007185121,-4.05E-05,0.0036041,[92.28515625],-72.22902,1658.7036,53.215424,519.96497,-9.037103,193.52017,30.294312,251.30815,14.968874,179.75012,6.4483614,115.65267,-3.0580559,96.14757,8.004855,110.49643,1.5211196,73.06167,2.2242897,60.745956,-0.5060606,50.378906,4.715103,35.539127,-5.125566,35.302204,-0.8553376,39.040607,-2.045316,35.06121,0.31650957,34.69475,-9.767471,34.274258,-0.5488088,39.70735,-3.0897307,48.176014,1.7910126,44.53677,rock
19,0.42020592,0.08303713,0.12274234,0.000675209,2956.035166,284434.3583,2731.809372,63876.86096,6184.345937,1047380.718,0.139680939,0.002192488,-4.29E-06,0.007783767,5.44E-05,0.003686349,[92.28515625],-73.34879,1450.323,58.503525,335.79745,-14.011013,200.25237,27.23997,172.62294,19.862833,109.575584,11.708041,93.454926,-0.025909282,93.51511,11.416619,101.06858,2.33117,77.31833,3.073768,58.397797,1.2160746,67.4381,7.3275657,55.36691,-5.88043,56.81001,-2.2748404,51.917816,-4.6330357,38.368027,-1.9944843,40.99667,-10.756125,34.516438,-2.1215513,40.38266,-5.6765594,46.605137,1.0379916,54.302944,rock
20,0.43111315,0.08175253,0.11726412,0.000917539,3087.755889,383423.4128,2803.831035,59376.2177,6453.919307,1163644.943,0.153520236,0.004296546,-9.10E-07,0.006831584,1.51E-05,0.003777296,[92.28515625],-72.325745,1705.4224,55.797413,499.56946,-8.21867,184.33371,25.834862,229.87343,14.877227,166.85428,12.725785,97.82212,0.22216424,104.79685,7.9546714,101.168816,-0.42204025,71.17155,0.92595917,57.85301,-0.78526115,67.960594,5.2601314,47.09497,-4.5330086,40.567474,-1.4609126,44.857513,-3.3137078,42.629707,1.1543032,36.7246,-8.28722,32.766968,-1.0058694,42.707375,-5.3527513,39.367527,0.08748899,44.229767,rock
21,0.4297408,0.08141428,0.119793884,0.000668965,3019.498974,259742.0576,2762.61641,51011.62014,6330.270055,853561.348,0.145685438,0.002189745,2.00E-06,0.006545097,-3.54E-06,0.003974767,[92.28515625],-72.428955,1708.8483,56.207703,290.38098,-14.066833,203.87305,25.800772,162.77568,19.70987,116.57974,12.915677,84.38851,0.8272536,110.458855,10.550342,94.11851,2.6176734,72.4825,2.8263264,73.19131,-0.07481229,66.369156,5.240024,49.503307,-7.8376517,42.482918,-3.977288,56.915768,-4.4602003,35.17681,-0.26938236,38.07874,-9.865617,32.032578,-2.7366354,32.93066,-7.8914623,36.543247,-1.4653583,37.11359,rock
22,0.43082908,0.08182213,0.11957288,0.000560397,2949.004573,152699.6495,2722.598463,45827.6429,6170.662687,692748.5776,0.147654814,0.00157821,1.62E-06,0.007442452,-2.32E-05,0.003276287,[92.28515625],-71.81835,1292.8599,57.831764,266.17004,-16.15297,184.68748,27.85397,190.50641,20.431192,116.37405,11.0371275,90.41728,0.6666744,87.4002,12.315215,86.45641,1.7429256,74.51021,0.24638768,61.052715,-0.32858703,50.61533,6.5308886,39.562984,-5.8928776,35.41678,-4.0646944,40.0093,-4.690982,30.245495,1.1627624,27.186167,-10.111052,29.18222,-3.4420416,27.13843,-5.2043824,26.708277,-2.272005,33.658028,rock
23,0.4777414,0.07541695,0.12082978,0.000572338,2972.088274,164002.7686,2687.30023,57073.54235,6027.130221,793203.1911,0.149629481,0.002118799,-4.29E-07,0.007104228,2.54E-05,0.003500705,[92.28515625],-60.132427,1353.3744,59.026985,262.11005,-17.883358,219.3573,28.013538,159.659,12.871329,139.933,10.76136,102.39664,3.320246,76.02697,5.802008,83.61124,2.7953887,53.524586,3.1014934,49.913548,-1.2241738,45.14317,7.851233,47.073044,-3.5796058,31.749634,-1.06262,41.268795,-4.994622,26.233862,-0.90676296,22.431488,-7.833399,27.263748,-2.6593683,29.704504,-7.0976443,24.685266,-1.3463217,25.606724,rock
24,0.3503893,0.09800211,0.15250388,0.004738468,2424.330742,1112915.629,2459.757733,301084.6035,5346.751002,2579147.198,0.112427514,0.008837839,-3.66E-05,0.0122195,5.40E-05,0.009124107,[172.265625],-118.71152,10010.539,76.00237,1517.2847,17.459389,350.53458,39.352802,257.6654,-6.7323117,201.07841,23.62548,126.13562,-5.0129375,98.50943,8.40355,62.8085,-3.8375375,70.6205,5.475318,80.64362,1.2422167,71.85327,-0.9726475,65.00268,-3.6633806,52.20605,0.3251333,44.33199,-3.8226938,48.75889,2.2455795,36.74011,-8.716835,41.46976,-0.21187498,34.55293,-4.620232,34.621445,-3.2537053,28.126358,rock
